win%,k/d,dmg/rnd,matchs_played,headshot_%,wins_total,kills_total,avg_kill_per_rnd,rank_Ascendant,rank_Bronze,rank_Diamond,rank_Gold,rank_Immortal,rank_Iron,rank_Platinum,rank_Radiant,rank_Silver,rank_Unranked,performance,skill,consistency,dmg_indicator
35.3,0.49,0.5166666666666667,0.5362962962962963,0.453125,0.5114285714285715,0.474375,0.64,False,False,False,False,False,False,True,False,False,False,0.7496543402101984,0.2912,0.4713896457765668,0.6980333333333333
51.2,0.525,0.5299999999999999,0.96,0.484375,0.8785714285714286,0.816625,0.5599999999999999,False,False,False,True,False,False,False,False,False,False,0.6363850050658562,0.5291999999999999,0.4680851063829787,0.6182666666666666
70.0,0.6,0.6474999999999999,0.3051851851851851,0.578125,0.3157142857142857,0.2577916666666666,0.5599999999999999,False,False,True,False,False,False,False,False,False,False,0.535431784279977,0.3167999999999999,0.4433734939759036,0.5730333333333333
53.8,0.57,0.6558333333333333,0.3651851851851851,0.58125,0.3442857142857143,0.3465833333333333,0.64,False,False,False,False,False,False,False,False,True,False,0.3725714285714285,0.4648,0.5,0.3941333333333333
63.6,0.455,0.3549999999999999,0.3585185185185185,0.59375,0.3571428571428571,0.3087916666666667,0.5599999999999999,True,False,False,False,False,False,False,False,False,False,0.4978991596638654,0.7296,0.4901960784313725,0.4914999999999999
44.4,0.535,0.3674999999999999,0.1177777777777777,0.3625,0.1042857142857142,0.0876666666666666,0.48,False,False,True,False,False,False,False,False,False,False,0.538446919397444,0.5376000000000001,0.4962518740629685,0.5141
52.1,0.415,0.3549999999999999,0.257037037037037,0.4,0.2414285714285714,0.1687916666666666,0.48,False,False,False,False,False,False,False,False,True,False,0.6246695526695527,0.4452,0.4848484848484848,0.5884333333333334
54.3,0.47,0.4533333333333333,0.2348148148148148,0.4,0.24,0.176875,0.48,False,False,True,False,False,False,False,False,False,False,0.435,0.3219999999999999,0.5,0.4378333333333333
42.9,0.44,0.5066666666666667,0.1466666666666666,0.45,0.1485714285714285,0.1145833333333333,0.5599999999999999,False,False,False,False,False,False,True,False,False,False,0.6106713237862382,0.7615999999999999,0.508557457212714,0.5513666666666667
61.5,0.57,0.5425,0.605925925925926,0.85,0.5942857142857143,0.5250416666666666,0.5599999999999999,False,False,False,False,True,False,False,False,False,False,0.664571011774513,0.6688,0.5185995623632386,0.5770666666666667
60.9,0.57,0.6491666666666667,0.2118518518518518,0.46875,0.2042857142857143,0.1915,0.64,False,False,False,False,False,False,True,False,False,False,0.6525356767312603,0.828,0.4889589905362776,0.6034333333333334
53.8,0.515,0.5358333333333334,0.1622222222222222,0.88125,0.1628571428571428,0.1478333333333333,0.64,False,False,True,False,False,False,False,False,False,False,0.3730857484825168,0.3668,0.4955116696588869,0.3980666666666667
48.7,0.51,0.5366666666666667,0.3688888888888889,0.565625,0.3228571428571428,0.2931666666666667,0.5599999999999999,False,False,False,False,False,False,False,False,True,False,0.559047619047619,0.4424,0.5,0.5246666666666667
46.7,0.53,0.5416666666666666,0.7214814814814815,0.421875,0.6971428571428572,0.6053333333333333,0.5599999999999999,False,False,False,False,False,False,True,False,False,False,0.6137732827644332,0.5536000000000001,0.5486725663716814,0.5130333333333333
51.9,0.58,0.5825,0.0414814814814814,0.540625,0.0428571428571428,0.0396666666666666,0.64,False,False,False,True,False,False,False,False,False,False,0.6944201142857145,0.72,0.5056,0.6125666666666667
38.5,0.485,0.3491666666666667,0.0118518518518518,0.51875,0.0114285714285714,0.009125,0.5599999999999999,False,False,False,False,False,True,False,False,False,False,0.5841660419269749,0.5920000000000001,0.5160349854227405,0.5254
52.8,0.39,0.1725,0.9785185185185186,0.41875,0.9328571428571428,0.703875,0.48,False,False,True,False,False,False,False,False,False,False,0.9409138410227904,0.684,0.4980544747081712,0.7950666666666667
60.0,0.665,0.6150000000000001,0.4911111111111111,0.515625,0.4514285714285714,0.418,0.5599999999999999,False,False,False,True,False,False,False,False,False,False,0.4819640287769786,0.7,0.487410071942446,0.4828666666666667
50.0,0.505,0.5683333333333332,0.3659259259259259,0.43125,0.3485714285714286,0.3398333333333333,0.64,False,False,False,False,False,False,True,False,False,False,0.6970070007624593,0.544,0.470160116448326,0.6606666666666666
49.1,0.57,0.5883333333333333,0.6229629629629629,0.478125,0.6142857142857143,0.53525,0.5599999999999999,False,False,True,False,False,False,False,False,False,False,0.4825671482075976,0.3919999999999999,0.5224719101123596,0.4508666666666666
52.9,0.515,0.4466666666666666,0.3681481481481481,0.55,0.3785714285714285,0.34825,0.64,True,False,False,False,False,False,False,False,False,False,0.4185633656647907,0.6328,0.4911986588432523,0.4339666666666666
58.2,0.545,0.6099999999999999,0.2451851851851851,0.68125,0.2514285714285714,0.2364583333333333,0.64,False,False,False,False,True,False,False,False,False,False,0.275561403508772,0.2496,0.5095693779904307,0.3201
62.5,0.605,0.625,1.025925925925926,0.475,0.9857142857142858,0.9060416666666666,0.64,False,False,True,False,False,False,False,False,False,False,0.9788858543417368,0.8768,0.5220588235294118,0.7839666666666667
48.4,0.57,0.6566666666666667,0.2348148148148148,0.71875,0.2214285714285714,0.2534166666666667,0.72,False,False,False,True,False,False,False,False,False,False,0.5014551820728292,0.6912,0.4362745098039216,0.5551
57.6,0.62,0.6416666666666667,0.4807407407407407,0.59375,0.47,0.4794583333333333,0.72,True,False,False,False,False,False,False,False,False,False,0.7727977369165487,0.6112000000000001,0.4851485148514851,0.6949333333333333
52.4,0.58,0.62,0.2888888888888888,0.54375,0.28,0.233375,0.5599999999999999,False,False,False,False,False,False,True,False,False,False,0.2894474898486526,0.4152,0.4932170542635659,0.3405666666666667
66.7,0.7,0.7224999999999999,0.0711111111111111,0.35,0.0628571428571428,0.0595416666666666,0.5599999999999999,False,True,False,False,False,False,False,False,False,False,0.3092050434569715,0.4535999999999999,0.5038560411311054,0.3470999999999999
43.2,0.53,0.5549999999999999,0.3474074074074074,0.5375,0.3142857142857143,0.2906666666666667,0.5599999999999999,False,False,False,False,False,False,True,False,False,False,0.4715375512930623,0.4416,0.4949899799599198,0.4681
54.9,0.58,0.545,1.0348148148148149,0.35,1.0185714285714285,0.8575,0.5599999999999999,False,False,False,False,True,False,False,False,False,False,0.5684023141967067,0.6103999999999999,0.4672897196261682,0.5684
53.6,0.475,0.4541666666666666,0.2229629629629629,0.328125,0.2057142857142857,0.160625,0.5599999999999999,False,True,False,False,False,False,False,False,False,False,0.5836947903549274,0.504,0.4897159647404505,0.5533
51.3,0.575,0.5825,0.1992592592592592,0.4375,0.1885714285714285,0.1639166666666666,0.5599999999999999,False,False,False,False,False,False,False,False,True,False,0.1760617405582923,0.228,0.4344827586206896,0.2952666666666667
