win%,k/d,dmg/rnd,matchs_played,headshot_%,wins_total,kills_total,avg_kill_per_rnd,rank_Ascendant,rank_Ascendant ,rank_Bronze,rank_Bronze ,rank_Diamond,rank_Diamond ,rank_Gold,rank_Gold ,rank_Immortal,rank_Immortal ,rank_Iron,rank_Iron ,rank_Platinum,rank_Platinum ,rank_Radiant,rank_Silver,rank_Silver ,rank_Unranked,performance,skill,consistency,dmg_indicator
50.0,0.715,0.91,0.4414814814814815,0.4875,0.4157142857142857,0.3969583333333333,0.64,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7391203852327449,0.5724,0.4606741573033708,0.7062666666666666
61.5,0.57,0.5425,0.605925925925926,0.85,0.5942857142857143,0.5250416666666666,0.5599999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.664571011774513,0.6688,0.5185995623632386,0.5770666666666667
46.2,0.425,0.3683333333333333,0.1881481481481481,0.4375,0.1728571428571428,0.1264583333333333,0.48,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.3166205837173579,0.4452,0.4516129032258064,0.393
51.3,0.495,0.5108333333333335,0.8207407407407408,0.5,0.7842857142857143,0.691375,0.5599999999999999,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6551644367716877,0.6976,0.5317220543806647,0.5566333333333333
63.9,0.59,0.4900000000000001,0.374074074074074,0.69375,0.3628571428571429,0.3522083333333333,0.64,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.466220706260032,0.2632,0.4691011235955056,0.4899666666666667
53.6,0.56,0.5474999999999999,0.12,0.515625,0.1242857142857142,0.1080833333333333,0.64,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4048021346469622,0.3527999999999999,0.5043103448275862,0.4131333333333333
50.0,0.67,0.6691666666666668,0.1044444444444444,0.378125,0.0914285714285714,0.09825,0.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5345703254274684,0.5216000000000001,0.471042471042471,0.5387333333333334
37.5,0.525,0.3758333333333333,0.2192592592592592,0.359375,0.2114285714285714,0.1695416666666666,0.5599999999999999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5222803487592219,0.5184000000000001,0.5070422535211268,0.492
62.5,0.545,0.4825,0.194074074074074,0.621875,0.1971428571428571,0.18725,0.64,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4740066445182725,0.5264,0.5116279069767442,0.4545666666666667
63.0,0.35,0.1825,0.1111111111111111,0.509375,0.1185714285714285,0.0694583333333333,0.48,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6667142857142857,0.48,0.5,0.6000333333333333
55.6,0.63,0.7775000000000001,0.1251851851851851,0.484375,0.1257142857142857,0.0995833333333333,0.5599999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.439473098330241,0.3107999999999999,0.4935064935064935,0.4467666666666666
48.1,0.41,0.3049999999999999,0.8985185185185185,0.309375,0.8728571428571429,0.5715416666666666,0.48,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4403510154061625,0.6579999999999999,0.5275735294117647,0.4185
51.0,0.475,0.3808333333333333,0.4125925925925925,0.409375,0.3942857142857143,0.3527083333333333,0.5599999999999999,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7266983092911431,0.7668,0.4869706840390879,0.6592
53.8,0.57,0.6558333333333333,0.3651851851851851,0.58125,0.3442857142857143,0.3465833333333333,0.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3725714285714285,0.4648,0.5,0.3941333333333333
70.8,0.56,0.5608333333333334,0.0385185185185185,0.43125,0.04,0.031625,0.5599999999999999,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6260989729225024,0.5328,0.4509803921568627,0.6337333333333334
56.5,0.6,0.7066666666666668,0.4548148148148148,0.665625,0.4271428571428571,0.4579166666666667,0.72,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.609904761904762,0.5935999999999999,0.5,0.5602666666666667
45.0,0.435,0.3033333333333334,0.1874074074074074,0.309375,0.1828571428571428,0.116125,0.48,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.3770550595238095,0.2087999999999999,0.515625,0.3852333333333333
50.0,0.51,0.4483333333333334,0.3659259259259259,0.553125,0.3742857142857143,0.3463333333333333,0.64,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6441305114638449,0.528,0.5370370370370371,0.5439333333333334
55.0,0.545,0.5650000000000001,0.1785185185185185,0.39375,0.1757142857142857,0.1577916666666666,0.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.4930881025192951,0.8676,0.5107033639143731,0.4684666666666666
66.7,0.55,0.4758333333333333,0.257037037037037,0.44375,0.2557142857142857,0.204,0.5599999999999999,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4361463971679798,0.3968,0.4760191846522781,0.4607333333333333
36.4,0.4,0.3108333333333333,0.5607407407407408,0.45625,0.5257142857142857,0.4791666666666667,0.5599999999999999,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2367688564476885,0.3864,0.4671532846715328,0.3201
48.3,0.47,0.5066666666666667,0.08,0.36875,0.0742857142857142,0.062875,0.5599999999999999,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.4557098857426726,0.49,0.5096870342771982,0.4437333333333333
52.4,0.58,0.62,0.2888888888888888,0.54375,0.28,0.233375,0.5599999999999999,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2894474898486526,0.4152,0.4932170542635659,0.3405666666666667
39.4,0.41,0.3833333333333333,0.0814814814814814,0.471875,0.0642857142857142,0.056625,0.48,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4901912202380952,0.42,0.4765625,0.4999
45.0,0.6,0.5175,0.1585185185185185,0.68125,0.1428571428571428,0.1202916666666666,0.5599999999999999,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3901569332135369,0.2784,0.4591194968553459,0.4426333333333333
42.9,0.41,0.4358333333333334,0.1451851851851852,0.421875,0.1242857142857142,0.0974583333333333,0.48,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5655372473737534,0.672,0.4871220604703247,0.5432
66.7,0.58,0.67,0.1318518518518518,0.465625,0.1242857142857142,0.0943333333333333,0.5599999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4696545470173628,0.4479999999999999,0.4954873646209386,0.4662999999999999
51.2,0.665,0.8,0.7451851851851852,0.609375,0.72,0.753125,0.72,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.6363969363969363,0.588,0.5244755244755245,0.5518
52.0,0.53,0.5508333333333333,0.2962962962962963,0.715625,0.2757142857142857,0.2474583333333333,0.5599999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.522943164362519,0.6112000000000001,0.521505376344086,0.4787999999999999
50.8,0.515,0.5758333333333333,0.5074074074074074,0.925,0.49,0.471625,0.64,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,
43.2,0.53,0.5549999999999999,0.3474074074074074,0.5375,0.3142857142857143,0.2906666666666667,0.5599999999999999,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4715375512930623,0.4416,0.4949899799599198,0.4681
59.4,0.595,0.5491666666666667,0.3548148148148148,0.68125,0.3585714285714286,0.3397083333333333,0.64,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7521518056887185,0.4368,0.5067114093959731,0.6511
56.5,0.565,0.6716666666666666,0.0044444444444444,0.46875,0.0042857142857142,0.0037083333333333,0.5599999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.3371931008623921,0.2832,0.4960629921259842,0.3723
64.0,0.46,0.345,0.2822222222222222,0.36875,0.27,0.199625,0.48,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5566592737551642,0.496,0.5007610350076104,0.5222
48.6,0.555,0.605,0.3311111111111111,0.65,0.33,0.3159166666666667,0.64,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5271060463659146,0.8,0.5180921052631579,0.4847666666666667
57.5,0.475,0.3533333333333334,0.5592592592592592,0.6375,0.5785714285714286,0.486,0.5599999999999999,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.4592644978783592,0.5616,0.495049504950495,0.4593666666666667
50.0,0.4,0.4108333333333334,0.8481481481481481,0.66875,0.7957142857142857,0.704,0.5599999999999999,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.3917202974212941,0.294,0.4784053156146179,0.4259333333333333
54.1,0.59,0.5758333333333333,0.5251851851851852,0.49375,0.4942857142857143,0.4498333333333333,0.5599999999999999,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6207225672877847,0.4864,0.5054347826086957,0.5617333333333334
50.0,0.49,0.3483333333333333,0.0214814814814814,0.290625,0.0157142857142857,0.0167083333333333,0.5599999999999999,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4955502645502644,0.2855999999999999,0.4722222222222222,0.5084666666666666
36.4,0.475,0.4658333333333334,0.2251851851851851,0.4875,0.2142857142857142,0.2259583333333333,0.72,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4798221288515406,0.2659999999999999,0.4933155080213903,0.4755666666666666
38.7,0.565,0.5916666666666667,0.6911111111111111,0.50625,0.6471428571428571,0.6040416666666667,0.5599999999999999,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6512073732718894,0.5568,0.5161290322580645,0.5707666666666666
59.1,0.59,0.6541666666666667,0.8311111111111111,0.403125,0.8214285714285714,0.7992916666666666,0.64,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.722368644427468,0.4128,0.5124777183600713,0.6234333333333333
38.5,0.52,0.5349999999999999,0.0948148148148148,0.46875,0.0871428571428571,0.0736666666666666,0.5599999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.1272356215213357,0.5207999999999999,0.4415584415584415,0.2518333333333333
44.4,0.535,0.3674999999999999,0.1177777777777777,0.3625,0.1042857142857142,0.0876666666666666,0.48,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.538446919397444,0.5376000000000001,0.4962518740629685,0.5141
42.1,0.435,0.2958333333333333,0.0325925925925925,0.3375,0.0257142857142857,0.0213333333333333,0.48,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,
48.5,0.485,0.5566666666666668,0.4540740740740741,0.853125,0.4328571428571429,0.45575,0.72,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.717264558570681,0.6560000000000001,0.5117739403453689,0.6208
48.2,0.605,0.6883333333333332,0.1111111111111111,0.478125,0.09,0.09225,0.5599999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.8469740688354551,0.3008,0.5148514851485149,0.7052666666666667
67.7,0.53,0.4941666666666667,0.4562962962962963,0.725,0.4728571428571428,0.4331666666666666,0.64,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6667545787545788,0.4871999999999999,0.5025641025641026,0.597
61.8,0.395,0.2700000000000001,0.3222222222222222,0.471875,0.3114285714285714,0.22925,0.48,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5447168889422884,0.7092,0.4928511354079058,0.5221
53.8,0.645,0.67,0.2251851851851851,0.346875,0.2114285714285714,0.1985,0.5599999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5747132275132275,0.512,0.437037037037037,0.6128
61.9,0.455,0.3,0.5162962962962963,0.496875,0.52,0.461125,0.64,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.517962610229277,0.5536000000000001,0.4725925925925926,0.5246666666666667
30.8,0.395,0.315,0.017037037037037,0.340625,0.0128571428571428,0.0108333333333333,0.48,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6476949669547534,0.4731999999999999,0.4839857651245551,0.6061333333333333
64.3,0.7,0.7783333333333334,0.1681481481481481,0.603125,0.1757142857142857,0.1772083333333333,0.72,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3767199424046077,0.5711999999999999,0.509719222462203,0.3894666666666667
53.8,0.465,0.3741666666666667,0.6785185185185185,0.396875,0.6442857142857142,0.5227916666666667,0.5599999999999999,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.2974801430453604,0.2376,0.5059288537549407,0.3375666666666666
57.1,0.5,0.4191666666666667,0.9303703703703704,0.78125,0.9057142857142856,0.78375,0.5599999999999999,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6966666666666665,0.5536000000000001,0.5357142857142857,0.5796
64.7,0.635,0.6150000000000001,0.2207407407407407,0.4875,0.2157142857142857,0.192,0.5599999999999999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2722279942279942,0.3935999999999999,0.5151515151515151,0.3143666666666667
43.6,0.535,0.4916666666666666,0.5511111111111111,0.375,0.5214285714285715,0.4682083333333333,0.5599999999999999,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4206349206349207,0.4059999999999999,0.5238095238095238,0.4083333333333333
46.7,0.58,0.6191666666666668,0.4007407407407407,0.621875,0.3914285714285714,0.3445833333333333,0.5599999999999999,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,
48.7,0.495,0.4525,0.2533333333333333,0.346875,0.2414285714285714,0.175,0.48,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6759840938463068,0.6976,0.524008350730689,0.5787333333333333
50.9,0.605,0.7333333333333333,0.1288888888888889,0.86875,0.1285714285714285,0.1232083333333333,0.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5347985347985347,0.4368,0.486854917234664,0.5214
47.4,0.435,0.3475,1.0133333333333334,0.696875,0.9957142857142856,0.8291666666666667,0.5599999999999999,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5208095238095238,0.3776,0.5131578947368421,0.4851333333333333
63.6,0.5,0.5633333333333332,0.0525925925925925,0.50625,0.0514285714285714,0.04475,0.64,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3904813617754794,0.4059999999999999,0.4932126696832579,0.4122666666666666
44.8,0.535,0.5591666666666666,0.5,0.540625,0.4557142857142857,0.4418333333333333,0.64,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.1793241051151724,0.3215999999999999,0.4943224829674489,0.2618333333333333
63.4,0.59,0.6441666666666668,0.1651851851851851,0.3625,0.1657142857142857,0.1578333333333333,0.64,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.6154239256678281,0.54,0.5097560975609756,0.5533333333333333
50.0,0.57,0.6150000000000001,0.0392592592592592,0.29375,0.0342857142857142,0.0328333333333333,0.5599999999999999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.6360026455026455,0.294,0.4722222222222222,0.6125666666666667
56.5,0.58,0.5966666666666666,0.3244444444444444,0.584375,0.32,0.286625,0.64,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5281066666666666,0.2855999999999999,0.48,0.5239666666666667
47.8,0.495,0.4933333333333332,0.6562962962962963,0.38125,0.6057142857142858,0.6135833333333334,0.64,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.6889746534423759,0.5504,0.5006090133982948,0.6148666666666667
59.3,0.595,0.6583333333333333,0.4207407407407407,0.475,0.4,0.3580833333333333,0.64,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.4290546089995631,0.4059999999999999,0.4678899082568807,0.4634333333333333
50.0,0.675,0.8424999999999999,0.2244444444444444,0.73125,0.2228571428571428,0.24775,0.72,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3766904761904762,0.384,0.5060975609756098,0.3922333333333333
32.0,0.58,0.5158333333333334,0.2496296296296296,0.775,0.2328571428571428,0.2325,0.64,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,,,
55.0,0.49,0.5141666666666665,0.197037037037037,0.734375,0.2042857142857143,0.1643333333333333,0.5599999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5434721490072044,0.8032,0.4797047970479705,0.5355
55.0,0.565,0.5541666666666667,0.3177777777777777,0.65625,0.3214285714285714,0.276875,0.5599999999999999,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5211883333333334,0.6411999999999999,0.4825,0.5162333333333333
56.2,0.595,0.6425,0.7481481481481481,0.79375,0.7142857142857143,0.6230416666666667,0.5599999999999999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5507809523809525,0.2576,0.45,0.5765333333333333
45.5,0.51,0.5441666666666668,0.1555555555555555,0.40625,0.1528571428571428,0.137375,0.64,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5677490462060195,0.7936000000000001,0.4836795252225519,0.5486666666666666
57.1,0.705,0.7233333333333334,0.1007407407407407,0.85625,0.1014285714285714,0.091875,0.64,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2310046082949308,0.3975999999999999,0.4731182795698925,0.3118
45.4,0.445,0.3083333333333333,0.2881481481481481,0.50625,0.28,0.2435416666666666,0.5599999999999999,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5421061296859169,0.6944,0.500886524822695,0.5119
50.0,0.465,0.4525,0.4044444444444444,0.490625,0.3714285714285714,0.3206666666666666,0.5599999999999999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.3224764365694597,0.364,0.4935400516795866,0.3637666666666666
53.6,0.475,0.4541666666666666,0.2229629629629629,0.328125,0.2057142857142857,0.160625,0.5599999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5836947903549274,0.504,0.4897159647404505,0.5533
42.9,0.49,0.4208333333333333,0.0451851851851851,0.365625,0.0428571428571428,0.035875,0.5599999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5848347034796547,0.9072,0.5255157437567861,0.5163666666666666
51.1,0.58,0.6241666666666668,0.6177777777777778,0.478125,0.61,0.5302083333333333,0.5599999999999999,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1854215873015873,0.3912,0.5533333333333333,0.2377666666666666
52.8,0.39,0.1725,0.9785185185185186,0.41875,0.9328571428571428,0.703875,0.48,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.9409138410227904,0.684,0.4980544747081712,0.7950666666666667
